system,p_noise,o_noise,dist,rho,mae,rmse,tar,Jacobian,rho_coef,mae_coef,rmse_coef
5CFC,0.001,0.001,LMD,0.9998275462646152,0.00418830291135613,0.00795838859893877,x1,C1,0.7098956214415727,0.5067697195279499,1.0139434734460702
5CFC,0.001,0.001,LMD,0.9998275462646152,0.00418830291135613,0.00795838859893877,x1,C2,0.8123788330668512,0.10381992515772168,0.14520784989725913
5CFC,0.001,0.001,LMD,0.9998275462646152,0.00418830291135613,0.00795838859893877,x1,C3,0.7864429397978566,0.07996023102692867,0.11209967392769106
5CFC,0.001,0.001,LMD,0.9998275462646152,0.00418830291135613,0.00795838859893877,x1,C4,0.5338120897602536,0.03094029477786427,0.05053988434159644
5CFC,0.001,0.001,LMD,0.9998275462646152,0.00418830291135613,0.00795838859893877,x1,C5,-0.0092784135216198,0.06070493220324043,0.09585933567545152
5CFC,0.001,0.001,Euclidean,0.9998087683973188,0.00451134713567179,0.00915862593351438,x2,C1,0.5615204104898388,0.2274695437339284,0.433081552262332
5CFC,0.001,0.001,Euclidean,0.9998087683973188,0.00451134713567179,0.00915862593351438,x2,C2,0.8275865638728486,0.09955510745725311,0.1618095966731473
5CFC,0.001,0.001,Euclidean,0.9998087683973188,0.00451134713567179,0.00915862593351438,x2,C3,-0.00716236989252597,0.15495883766968163,0.549219601108652
5CFC,0.001,0.001,Euclidean,0.9998087683973188,0.00451134713567179,0.00915862593351438,x2,C4,0.44488233747834977,0.09967688534959046,0.2387895586448119
5CFC,0.001,0.001,Euclidean,0.9998087683973188,0.00451134713567179,0.00915862593351438,x2,C5,0.21704896843765617,0.31097566894995815,1.0369136962145151
5CFC,0.001,0.001,Geodesic,0.9997821720888312,0.00486505748881433,0.00945085337153222,x2,C1,0.6774328291625049,0.19859963540870287,0.3574638654461231
5CFC,0.001,0.001,Geodesic,0.9997821720888312,0.00486505748881433,0.00945085337153222,x2,C2,0.8535063728058581,0.09250725830651196,0.1325263768043373
5CFC,0.001,0.001,Geodesic,0.9997821720888312,0.00486505748881433,0.00945085337153222,x2,C3,-0.12013709998454888,0.09681552537711456,0.19277684200115755
5CFC,0.001,0.001,Geodesic,0.9997821720888312,0.00486505748881433,0.00945085337153222,x2,C4,0.32152094135929593,0.10105385928255556,0.28336017187420826
5CFC,0.001,0.001,Geodesic,0.9997821720888312,0.00486505748881433,0.00945085337153222,x2,C5,0.01032693613070629,0.15727690796821286,0.32676420298340647
5CFC,0.001,0.001,Multiview,0.99984489427278,0.00379473782198151,0.00797240868113297,x2,C1,0.7791989635210456,0.17619719423519095,0.3046716633473216
5CFC,0.001,0.001,Multiview,0.99984489427278,0.00379473782198151,0.00797240868113297,x2,C2,0.8982830813021101,0.07319963811232558,0.11521728200029496
5CFC,0.001,0.001,Multiview,0.99984489427278,0.00379473782198151,0.00797240868113297,x2,C3,-0.18264236463426445,0.04309012383469139,0.07994672528239345
5CFC,0.001,0.001,Multiview,0.99984489427278,0.00379473782198151,0.00797240868113297,x2,C4,0.8744337564225181,0.05658345397706607,0.09516666061490746
5CFC,0.001,0.001,Multiview,0.99984489427278,0.00379473782198151,0.00797240868113297,x2,C5,0.05717825783425504,0.08093746860815287,0.19301395366459492
5CFC,0.001,0.001,LMD,0.9999025843610688,0.00387013222155951,0.00680527219891513,x2,C1,0.8257679007285984,0.15194273065887928,0.27569006882882974
5CFC,0.001,0.001,LMD,0.9999025843610688,0.00387013222155951,0.00680527219891513,x2,C2,0.8856036398004837,0.06029370449647343,0.10943119462208502
5CFC,0.001,0.001,LMD,0.9999025843610688,0.00387013222155951,0.00680527219891513,x2,C3,0.24077359827338285,0.03366240012118973,0.06469469252042116
5CFC,0.001,0.001,LMD,0.9999025843610688,0.00387013222155951,0.00680527219891513,x2,C4,0.9506257527926611,0.04239555001363046,0.06341563357800802
5CFC,0.001,0.001,LMD,0.9999025843610688,0.00387013222155951,0.00680527219891513,x2,C5,0.03136755539335243,0.05576641092355942,0.11176407625020128
5CFC,0.001,0.001,Euclidean,0.9999555019895894,0.00335506570656449,0.00578684648041038,x3,C1,0.6198631935621569,0.2842808039171958,0.5263577200777352
5CFC,0.001,0.001,Euclidean,0.9999555019895894,0.00335506570656449,0.00578684648041038,x3,C2,0.3186820842694183,0.18577658527651195,0.4814179926554437
5CFC,0.001,0.001,Euclidean,0.9999555019895894,0.00335506570656449,0.00578684648041038,x3,C3,0.09785248977631464,0.2157055995152084,0.4898736895610801
5CFC,0.001,0.001,Euclidean,0.9999555019895894,0.00335506570656449,0.00578684648041038,x3,C4,0.00851495074788933,0.12313296288525472,0.6140966026364538
5CFC,0.001,0.001,Euclidean,0.9999555019895894,0.00335506570656449,0.00578684648041038,x3,C5,0.00204868000598936,0.6483599652817227,2.4989789208589768
5CFC,0.001,0.001,Geodesic,0.9999092622363392,0.00430632881298971,0.00782313985799803,x3,C1,0.824856322963335,0.16362490654077266,0.31542832273710886
5CFC,0.001,0.001,Geodesic,0.9999092622363392,0.00430632881298971,0.00782313985799803,x3,C2,0.47550459698775255,0.05592827002941695,0.10170254115798188
5CFC,0.001,0.001,Geodesic,0.9999092622363392,0.00430632881298971,0.00782313985799803,x3,C3,0.8745093302478196,0.06398502277064438,0.0969965952641081
5CFC,0.001,0.001,Geodesic,0.9999092622363392,0.00430632881298971,0.00782313985799803,x3,C4,0.06546794882071391,0.06439661263373632,0.14577054465841674
5CFC,0.001,0.001,Geodesic,0.9999092622363392,0.00430632881298971,0.00782313985799803,x3,C5,0.43600804121491177,0.08937940663820947,0.2653998351489858
5CFC,0.001,0.001,Multiview,0.9999522366730228,0.00333265237329197,0.00596139305863901,x3,C1,0.9246287796811564,0.11689967324484896,0.23663873050326376
5CFC,0.001,0.001,Multiview,0.9999522366730228,0.00333265237329197,0.00596139305863901,x3,C2,0.6934460722590731,0.02547706585983123,0.04928190778893138
5CFC,0.001,0.001,Multiview,0.9999522366730228,0.00333265237329197,0.00596139305863901,x3,C3,0.9461983101956573,0.04148493581834954,0.06282069098472946
5CFC,0.001,0.001,Multiview,0.9999522366730228,0.00333265237329197,0.00596139305863901,x3,C4,0.1589055356620956,0.02977515098629683,0.06971708967357776
5CFC,0.001,0.001,Multiview,0.9999522366730228,0.00333265237329197,0.00596139305863901,x3,C5,0.7086499202136256,0.06059240026497171,0.1394773491182303
5CFC,0.001,0.001,LMD,0.9999805663745952,0.00243631642785507,0.00388003465197877,x3,C1,0.9272339607709708,0.1089009552102491,0.21446333414313
5CFC,0.001,0.001,LMD,0.9999805663745952,0.00243631642785507,0.00388003465197877,x3,C2,0.7106345801544737,0.02321591797320365,0.04014750473129392
5CFC,0.001,0.001,LMD,0.9999805663745952,0.00243631642785507,0.00388003465197877,x3,C3,0.9614940172775474,0.03331089559779889,0.05261694030455128
5CFC,0.001,0.001,LMD,0.9999805663745952,0.00243631642785507,0.00388003465197877,x3,C4,-0.1031152867998604,0.5257757045404806,2.4982529326794976
5CFC,0.001,0.001,LMD,0.9999805663745952,0.00243631642785507,0.00388003465197877,x3,C5,0.6492799963137506,0.0985769334748495,0.16750972263062744
5CFC,0.001,0.001,Euclidean,0.9999270256590383,0.00112270743419942,0.00272327467330342,x4,C1,-0.01593077069072586,0.10987016444529192,0.387375973668514
5CFC,0.001,0.001,Euclidean,0.9999270256590383,0.00112270743419942,0.00272327467330342,x4,C2,0.6280109229211035,0.07068692591970775,0.15770505773253857
5CFC,0.001,0.001,Euclidean,0.9999270256590383,0.00112270743419942,0.00272327467330342,x4,C3,-0.046160891488254543,0.22945683457573485,1.255754391490137
5CFC,0.001,0.001,Euclidean,0.9999270256590383,0.00112270743419942,0.00272327467330342,x4,C4,0.4787609572794534,0.08833780954519338,0.2327938468655038
5CFC,0.001,0.001,Euclidean,0.9999270256590383,0.00112270743419942,0.00272327467330342,x4,C5,0.00935017676074501,0.339771579015734,0.9684426605540972
5CFC,0.001,0.001,Geodesic,0.9999513738897312,0.00112054061243313,0.00234256108364494,x4,C1,-0.2141376524018559,0.02917566013616082,0.05861584258011847
5CFC,0.001,0.001,Geodesic,0.9999513738897312,0.00112054061243313,0.00234256108364494,x4,C2,0.8879990056623499,0.0354982112018304,0.06338144909406927
5CFC,0.001,0.001,Geodesic,0.9999513738897312,0.00112054061243313,0.00234256108364494,x4,C3,-0.2408393475816648,0.03919645046304122,0.11395062853208802
5CFC,0.001,0.001,Geodesic,0.9999513738897312,0.00112054061243313,0.00234256108364494,x4,C4,0.9510664203021452,0.03674289218108095,0.05513792178131264
5CFC,0.001,0.001,Geodesic,0.9999513738897312,0.00112054061243313,0.00234256108364494,x4,C5,-0.06253772182526875,0.1101301263787525,0.3385665716296114
5CFC,0.001,0.001,Multiview,0.9999221231084826,9.219815792999468e-4,0.0030637359219894,x4,C1,0.3842603147237722,0.00595949312596091,0.01290860397297541
5CFC,0.001,0.001,Multiview,0.9999221231084826,9.219815792999468e-4,0.0030637359219894,x4,C2,0.9593174834110316,0.02220391515333681,0.04055280014204091
5CFC,0.001,0.001,Multiview,0.9999221231084826,9.219815792999468e-4,0.0030637359219894,x4,C3,-0.5611694406974057,0.00625676166805445,0.01830013158691889
5CFC,0.001,0.001,Multiview,0.9999221231084826,9.219815792999468e-4,0.0030637359219894,x4,C4,0.9685655476635292,0.02729981834268979,0.04245181581698469
5CFC,0.001,0.001,Multiview,0.9999221231084826,9.219815792999468e-4,0.0030637359219894,x4,C5,0.06516217194077999,0.2336071815557836,0.8101162329237419
5CFC,0.001,0.001,LMD,0.9999802104051784,7.939822736626193e-4,0.00142829739834192,x4,C1,0.3928149926237984,0.00526583737148299,0.01194259886535395
5CFC,0.001,0.001,LMD,0.9999802104051784,7.939822736626193e-4,0.00142829739834192,x4,C2,0.9411529383685668,0.02875157957166265,0.04686222774147804
5CFC,0.001,0.001,LMD,0.9999802104051784,7.939822736626193e-4,0.00142829739834192,x4,C3,-0.00112735063840972,0.00391294236560934,0.01393369729649563
5CFC,0.001,0.001,LMD,0.9999802104051784,7.939822736626193e-4,0.00142829739834192,x4,C4,0.41115932437749897,0.05258978966444801,0.2655476308716534
5CFC,0.001,0.001,LMD,0.9999802104051784,7.939822736626193e-4,0.00142829739834192,x4,C5,0.09199815451754614,0.05608247372029924,0.1041023313530627
5CFC,0.001,0.001,Euclidean,0.9999904968068724,4.205281208659325e-4,6.630012384612375e-4,x5,C1,0.06407434641983498,0.01220949962655638,0.03142661680283722
5CFC,0.001,0.001,Euclidean,0.9999904968068724,4.205281208659325e-4,6.630012384612375e-4,x5,C2,-0.21983731823124783,0.01014575204828528,0.01981813988233115
5CFC,0.001,0.001,Euclidean,0.9999904968068724,4.205281208659325e-4,6.630012384612375e-4,x5,C3,0.6724241442301934,0.02996061845654379,0.06661115507610196
5CFC,0.001,0.001,Euclidean,0.9999904968068724,4.205281208659325e-4,6.630012384612375e-4,x5,C4,0.24868505012137165,0.0154933713699516,0.0580982305678232
5CFC,0.001,0.001,Euclidean,0.9999904968068724,4.205281208659325e-4,6.630012384612375e-4,x5,C5,0.8844434527588956,0.0364816109515725,0.06799023930704938
5CFC,0.001,0.001,Geodesic,0.999989195708426,4.246936825161593e-4,7.05992435912795e-4,x5,C1,0.07849937800008004,0.00455504592374857,0.01396709252655556
5CFC,0.001,0.001,Geodesic,0.999989195708426,4.246936825161593e-4,7.05992435912795e-4,x5,C2,-0.322036277676703,0.00689680098504516,0.01385738582477703
5CFC,0.001,0.001,Geodesic,0.999989195708426,4.246936825161593e-4,7.05992435912795e-4,x5,C3,0.7955579237334583,0.01768963884090463,0.03768376918761001
5CFC,0.001,0.001,Geodesic,0.999989195708426,4.246936825161593e-4,7.05992435912795e-4,x5,C4,0.8398729316594158,0.01408745110928011,0.05229258331457894
5CFC,0.001,0.001,Geodesic,0.999989195708426,4.246936825161593e-4,7.05992435912795e-4,x5,C5,0.9415446478415558,0.02719169421332818,0.0408986823866266
5CFC,0.001,0.001,Multiview,0.9999961073163626,3.099015699953952e-4,4.3242188222551394e-4,x5,C1,0.15912423824317495,0.00477270363043758,0.01260600478906138
5CFC,0.001,0.001,Multiview,0.9999961073163626,3.099015699953952e-4,4.3242188222551394e-4,x5,C2,-0.5934179979104025,0.003982257230652,0.0107448005290292
5CFC,0.001,0.001,Multiview,0.9999961073163626,3.099015699953952e-4,4.3242188222551394e-4,x5,C3,0.934840880926434,0.01115415574903344,0.0221883325823334
5CFC,0.001,0.001,Multiview,0.9999961073163626,3.099015699953952e-4,4.3242188222551394e-4,x5,C4,0.7117911417359872,0.05335108958241279,0.3188973772117105
5CFC,0.001,0.001,Multiview,0.9999961073163626,3.099015699953952e-4,4.3242188222551394e-4,x5,C5,0.9539152917108504,0.02339427357379459,0.04074668773495023
5CFC,0.001,0.001,LMD,0.9999971256140248,2.6701903169847616e-4,3.664982235220788e-4,x5,C1,0.14775922004438946,0.00278797014377632,0.01059824586759598
5CFC,0.001,0.001,LMD,0.9999971256140248,2.6701903169847616e-4,3.664982235220788e-4,x5,C2,-0.4059057791634639,0.00552566322280781,0.02770091278643223
5CFC,0.001,0.001,LMD,0.9999971256140248,2.6701903169847616e-4,3.664982235220788e-4,x5,C3,0.9115473534844548,0.01153886498224764,0.02448811579683794
5CFC,0.001,0.001,LMD,0.9999971256140248,2.6701903169847616e-4,3.664982235220788e-4,x5,C4,0.48325816523103143,0.08048247308676211,0.4407051636653246
5CFC,0.001,0.001,LMD,0.9999971256140248,2.6701903169847616e-4,3.664982235220788e-4,x5,C5,0.8709683000058834,0.02577608901204427,0.07020954045650324
5CFC,0.001,0.051,Euclidean,0.9939681880713834,0.03364087231756434,0.04556037612049239,x1,C1,0.7314715418265353,0.5679264669447958,1.158059748047383
5CFC,0.001,0.051,Euclidean,0.9939681880713834,0.03364087231756434,0.04556037612049239,x1,C2,0.5813372084748233,0.13458834881927448,0.18100396717045716
5CFC,0.001,0.051,Euclidean,0.9939681880713834,0.03364087231756434,0.04556037612049239,x1,C3,0.48900720515758095,0.1194373523886382,0.14858218315831445
5CFC,0.001,0.051,Euclidean,0.9939681880713834,0.03364087231756434,0.04556037612049239,x1,C4,0.2100110792952734,0.10303346876747198,0.17933235695199456
5CFC,0.001,0.051,Euclidean,0.9939681880713834,0.03364087231756434,0.04556037612049239,x1,C5,-0.05514882195774689,0.17021639638350822,0.2556146916499952
5CFC,0.001,0.051,Geodesic,0.9938034496611368,0.03417156999315492,0.04615502419774222,x1,C1,0.7074293447530511,0.57680995480251,1.1625015892922683
5CFC,0.001,0.051,Geodesic,0.9938034496611368,0.03417156999315492,0.04615502419774222,x1,C2,0.6172639119320344,0.13512213332072306,0.18146608575689213
5CFC,0.001,0.051,Geodesic,0.9938034496611368,0.03417156999315492,0.04615502419774222,x1,C3,0.44324014548902946,0.1265913442885865,0.16186679560803474
5CFC,0.001,0.051,Geodesic,0.9938034496611368,0.03417156999315492,0.04615502419774222,x1,C4,0.1763860991843857,0.11868117134829216,0.209688793497555
5CFC,0.001,0.051,Geodesic,0.9938034496611368,0.03417156999315492,0.04615502419774222,x1,C5,-0.03501556316476854,0.18107566006656264,0.2689138366728485
5CFC,0.001,0.051,Multiview,0.995175163270103,0.03121646202459765,0.04073821749462868,x1,C1,0.7388675288341363,0.5860072446178867,1.12920494025177
5CFC,0.001,0.051,Multiview,0.995175163270103,0.03121646202459765,0.04073821749462868,x1,C2,0.7876732234260415,0.096656106808662,0.12169195423259364
5CFC,0.001,0.051,Multiview,0.995175163270103,0.03121646202459765,0.04073821749462868,x1,C3,0.6682263813686639,0.08936284798869924,0.1206208944916985
5CFC,0.001,0.051,Multiview,0.995175163270103,0.03121646202459765,0.04073821749462868,x1,C4,0.1073367937196798,0.05399882608651565,0.07612680667043628
5CFC,0.001,0.051,Multiview,0.995175163270103,0.03121646202459765,0.04073821749462868,x1,C5,0.11441826574779476,0.09019080771637746,0.12845489030433668
5CFC,0.001,0.051,LMD,0.9958780684325816,0.028495440152655,0.03752437494952018,x1,C1,0.766511501955813,0.5284136720026389,1.105384632808187
5CFC,0.001,0.051,LMD,0.9958780684325816,0.028495440152655,0.03752437494952018,x1,C2,0.8468021802200976,0.10837977658329452,0.14002178426054715
5CFC,0.001,0.051,LMD,0.9958780684325816,0.028495440152655,0.03752437494952018,x1,C3,0.8517930228545391,0.08606230687291279,0.1127293608965632
5CFC,0.001,0.051,LMD,0.9958780684325816,0.028495440152655,0.03752437494952018,x1,C4,0.3460480198496546,0.03298198316146073,0.04568728456912975
5CFC,0.001,0.051,LMD,0.9958780684325816,0.028495440152655,0.03752437494952018,x1,C5,0.22548418094971795,0.05515188026018051,0.07135470843034042
5CFC,0.001,0.051,Euclidean,0.9947543196339224,0.03537293912229349,0.04499886684691193,x2,C1,0.7174627348363417,0.1876540802644417,0.363933958057405
5CFC,0.001,0.051,Euclidean,0.9947543196339224,0.03537293912229349,0.04499886684691193,x2,C2,0.6778723446345795,0.12817360417205453,0.1762317010143398
5CFC,0.001,0.051,Euclidean,0.9947543196339224,0.03537293912229349,0.04499886684691193,x2,C3,0.00540883239274159,0.04306464510390994,0.06027055786583057
5CFC,0.001,0.051,Euclidean,0.9947543196339224,0.03537293912229349,0.04499886684691193,x2,C4,0.8473508381305882,0.0824213948749798,0.1107034536204002
5CFC,0.001,0.051,Euclidean,0.9947543196339224,0.03537293912229349,0.04499886684691193,x2,C5,-0.2198579448607947,0.1978797615155491,0.28928534729901884
5CFC,0.001,0.051,Geodesic,0.9948966820747012,0.03454053341237186,0.04438328393449272,x2,C1,0.6995795474911762,0.20206832375111256,0.3664312698532673
5CFC,0.001,0.051,Geodesic,0.9948966820747012,0.03454053341237186,0.04438328393449272,x2,C2,0.5569055387900724,0.16478465649681096,0.2286330722305727
5CFC,0.001,0.051,Geodesic,0.9948966820747012,0.03454053341237186,0.04438328393449272,x2,C3,0.06800184653788069,0.05802950636653213,0.07971513504547953
5CFC,0.001,0.051,Geodesic,0.9948966820747012,0.03454053341237186,0.04438328393449272,x2,C4,0.8311801248471701,0.08572261332362612,0.12038262499995168
5CFC,0.001,0.051,Geodesic,0.9948966820747012,0.03454053341237186,0.04438328393449272,x2,C5,-0.23395557584329063,0.2668415607201311,0.4094569248329007
5CFC,0.001,0.051,Multiview,0.995579223444714,0.03213561897628413,0.04146744074429744,x2,C1,0.7575331377110881,0.2014091117161624,0.3483765450378616
5CFC,0.001,0.051,Multiview,0.995579223444714,0.03213561897628413,0.04146744074429744,x2,C2,0.6984269051497262,0.14424263406918988,0.18804511674703472
5CFC,0.001,0.051,Multiview,0.995579223444714,0.03213561897628413,0.04146744074429744,x2,C3,-0.29922822018139,0.03929555372093418,0.06062648226007015
5CFC,0.001,0.051,Multiview,0.995579223444714,0.03213561897628413,0.04146744074429744,x2,C4,0.8743050771201516,0.07276997085154512,0.09761058028684538
5CFC,0.001,0.051,Multiview,0.995579223444714,0.03213561897628413,0.04146744074429744,x2,C5,-0.16866175232155498,0.13110397683537164,0.20821658264613255
5CFC,0.001,0.051,LMD,0.9958972645542054,0.03165367640790426,0.04001960469623623,x2,C1,0.797792452165797,0.16671708496609797,0.34386963202635124
5CFC,0.001,0.051,LMD,0.9958972645542054,0.03165367640790426,0.04001960469623623,x2,C2,0.7042476481273184,0.1396639989488976,0.17339823243809568
5CFC,0.001,0.051,LMD,0.9958972645542054,0.03165367640790426,0.04001960469623623,x2,C3,0.3757821393858399,0.02816326119758737,0.03894164015049869
5CFC,0.001,0.051,LMD,0.9958972645542054,0.03165367640790426,0.04001960469623623,x2,C4,0.9214083876469328,0.06789310161815298,0.0908769964906014
5CFC,0.001,0.051,LMD,0.9958972645542054,0.03165367640790426,0.04001960469623623,x2,C5,-0.17399238328112887,0.10134428547663676,0.11826905404963407
5CFC,0.001,0.051,Euclidean,0.9962257813312836,0.0389692339809402,0.04940706323004648,x3,C1,0.7717212631286906,0.20025318471433023,0.3839991920924754
5CFC,0.001,0.051,Euclidean,0.9962257813312836,0.0389692339809402,0.04940706323004648,x3,C2,0.7367102747000196,0.03668119245653421,0.04780972702531868
5CFC,0.001,0.051,Euclidean,0.9962257813312836,0.0389692339809402,0.04940706323004648,x3,C3,0.827489434389869,0.09081836107882542,0.11467394401852823
5CFC,0.001,0.051,Euclidean,0.9962257813312836,0.0389692339809402,0.04940706323004648,x3,C4,0.32920380940739935,0.08162948558102036,0.11572141083692934
5CFC,0.001,0.051,Euclidean,0.9962257813312836,0.0389692339809402,0.04940706323004648,x3,C5,0.4887591266115944,0.0908142695909686,0.12277028602676043
5CFC,0.001,0.051,Geodesic,0.9962789440598896,0.03869553511090973,0.04905052534368329,x3,C1,0.7086964546211727,0.2089958192478197,0.4136019552156559
5CFC,0.001,0.051,Geodesic,0.9962789440598896,0.03869553511090973,0.04905052534368329,x3,C2,0.4530611276741203,0.0868353670927777,0.11868333330163348
5CFC,0.001,0.051,Geodesic,0.9962789440598896,0.03869553511090973,0.04905052534368329,x3,C3,0.4851464615150854,0.12716202284071274,0.16399919567179064
5CFC,0.001,0.051,Geodesic,0.9962789440598896,0.03869553511090973,0.04905052534368329,x3,C4,0.20219688423211937,0.08045863003831633,0.10765220050520669
5CFC,0.001,0.051,Geodesic,0.9962789440598896,0.03869553511090973,0.04905052534368329,x3,C5,0.4702291043573752,0.14083104398941296,0.20486912106422492
5CFC,0.001,0.051,Multiview,0.9966097530968304,0.03674900200682528,0.04701377463357387,x3,C1,0.8260562349604952,0.2299367550578403,0.3606362135899723
5CFC,0.001,0.051,Multiview,0.9966097530968304,0.03674900200682528,0.04701377463357387,x3,C2,0.3521279223068698,0.04881321233726481,0.06717157682351657
5CFC,0.001,0.051,Multiview,0.9966097530968304,0.03674900200682528,0.04701377463357387,x3,C3,0.6783653656368243,0.11965167880358202,0.15264172144427754
5CFC,0.001,0.051,Multiview,0.9966097530968304,0.03674900200682528,0.04701377463357387,x3,C4,0.2938931938261335,0.05887429915349268,0.09017667192407934
5CFC,0.001,0.051,Multiview,0.9966097530968304,0.03674900200682528,0.04701377463357387,x3,C5,0.5765570451682457,0.09242883678811564,0.13931225130757144
5CFC,0.001,0.051,LMD,0.996834040919354,0.03597244513532278,0.04530796626014302,x3,C1,0.8473281556425323,0.2258410623833843,0.3583096925423508
5CFC,0.001,0.051,LMD,0.996834040919354,0.03597244513532278,0.04530796626014302,x3,C2,0.6003743726717912,0.03308690399761021,0.04116736256399948
5CFC,0.001,0.051,LMD,0.996834040919354,0.03597244513532278,0.04530796626014302,x3,C3,0.8539705976576046,0.08791406602892714,0.1137309599791425
5CFC,0.001,0.051,LMD,0.996834040919354,0.03597244513532278,0.04530796626014302,x3,C4,0.4149495024716838,0.04267720670260946,0.05474092954758107
5CFC,0.001,0.051,LMD,0.996834040919354,0.03597244513532278,0.04530796626014302,x3,C5,0.6183558328567245,0.08034254953622787,0.10103675075819708
5CFC,0.001,0.051,Euclidean,0.9958305671281557,0.01551646017813375,0.01942866331792583,x4,C1,0.07816176788979726,0.0176654230318979,0.02645922106451432
5CFC,0.001,0.051,Euclidean,0.9958305671281557,0.01551646017813375,0.01942866331792583,x4,C2,0.8432087242854049,0.05514820676131252,0.08714574978836752
5CFC,0.001,0.051,Euclidean,0.9958305671281557,0.01551646017813375,0.01942866331792583,x4,C3,-0.16707401822186185,0.01045761861436916,0.01469793302833778
5CFC,0.001,0.051,Euclidean,0.9958305671281557,0.01551646017813375,0.01942866331792583,x4,C4,0.948194955334706,0.05885053119992141,0.0682674400100429
5CFC,0.001,0.051,Euclidean,0.9958305671281557,0.01551646017813375,0.01942866331792583,x4,C5,0.0180932032818659,0.055794691901898,0.08026892361529951
5CFC,0.001,0.051,Geodesic,0.9958458410871224,0.01538174169642742,0.01938779381872462,x4,C1,-0.05518805945021579,0.02753823993653955,0.04118547077436278
5CFC,0.001,0.051,Geodesic,0.9958458410871224,0.01538174169642742,0.01938779381872462,x4,C2,0.8245207080300919,0.05372255804404027,0.08970255184481166
5CFC,0.001,0.051,Geodesic,0.9958458410871224,0.01538174169642742,0.01938779381872462,x4,C3,-0.2275834380111292,0.01671131020508946,0.02406827270429402
5CFC,0.001,0.051,Geodesic,0.9958458410871224,0.01538174169642742,0.01938779381872462,x4,C4,0.9071864373494708,0.07354976096835975,0.0951743028169252
5CFC,0.001,0.051,Geodesic,0.9958458410871224,0.01538174169642742,0.01938779381872462,x4,C5,0.211609231269602,0.06998026258047034,0.11352566829776176
5CFC,0.001,0.051,Multiview,0.9962906464674962,0.01465953095678189,0.01836870456800697,x4,C1,0.17899225045659478,0.00704391399884755,0.01424027688061251
5CFC,0.001,0.051,Multiview,0.9962906464674962,0.01465953095678189,0.01836870456800697,x4,C2,0.9497870429737216,0.03800249831767325,0.07091051373954718
5CFC,0.001,0.051,Multiview,0.9962906464674962,0.01465953095678189,0.01836870456800697,x4,C3,-0.15076215331191364,0.00593020634527538,0.00755139335338695
5CFC,0.001,0.051,Multiview,0.9962906464674962,0.01465953095678189,0.01836870456800697,x4,C4,0.8284349091981933,0.1143189800794584,0.1432680088844074
5CFC,0.001,0.051,Multiview,0.9962906464674962,0.01465953095678189,0.01836870456800697,x4,C5,0.0248574361514314,0.04973126782509813,0.08709999231349341
5CFC,0.001,0.051,LMD,0.9966464820969292,0.01378917980340366,0.0174021466447554,x4,C1,0.1755256668189117,0.00772068568577676,0.01411565129013364
