system,p_noise,o_noise,dist,rho,mae,rmse,tar,Jacobian,rho_coef,mae_coef,rmse_coef
Lorenz63,0.001,0.051,Euclidean,0.9968419308194844,0.5748555097468969,0.7124739838137292,x3,C1,0.20960649856573155,0.24023847631271025,0.34282990127008406
Lorenz63,0.001,0.051,Euclidean,0.9968419308194844,0.5748555097468969,0.7124739838137292,x3,C2,0.9443982539121404,0.12307222173609492,0.15449945077210206
Lorenz63,0.001,0.051,Euclidean,0.9968419308194844,0.5748555097468969,0.7124739838137292,x3,C3,0.5313875005433231,0.06488359554628825,0.09289822955791031
Lorenz63,0.001,0.051,Geodesic,0.996876051289373,0.5714636643019696,0.7084725702500921,x3,C1,0.2507792669085716,0.25428922887219085,0.35160764817345436
Lorenz63,0.001,0.051,Geodesic,0.996876051289373,0.5714636643019696,0.7084725702500921,x3,C2,0.929577950143591,0.13194602620734444,0.16830502735031128
Lorenz63,0.001,0.051,Geodesic,0.996876051289373,0.5714636643019696,0.7084725702500921,x3,C3,0.5254536139088466,0.07416043594596625,0.10686965834102974
Lorenz63,0.001,0.051,Multiview,0.9968798462917544,0.5738631872210247,0.7111113411650083,x3,C1,0.1389741373624339,0.2702190031090631,0.3755621139723606
Lorenz63,0.001,0.051,Multiview,0.9968798462917544,0.5738631872210247,0.7111113411650083,x3,C2,0.9306857826733084,0.13918943480734897,0.1729080554174688
Lorenz63,0.001,0.051,Multiview,0.9968798462917544,0.5738631872210247,0.7111113411650083,x3,C3,0.42818231320856304,0.0786029108021456,0.10881977697457512
Lorenz63,0.001,0.051,LMD,0.9969941026316684,0.5514373502059483,0.6906815140551035,x3,C1,0.9261117190318576,0.1229470971536928,0.1668609586487092
Lorenz63,0.001,0.051,LMD,0.9969941026316684,0.5514373502059483,0.6906815140551035,x3,C2,0.9895503065708294,0.04543854051767604,0.05975219383776169
Lorenz63,0.001,0.051,LMD,0.9969941026316684,0.5514373502059483,0.6906815140551035,x3,C3,0.7108577793141571,0.04313654477857173,0.06949437437370308
Lorenz63,0.001,0.101,Euclidean,0.9915988921296884,0.8047578708064697,1.0220642286094954,x1,C1,-0.04477522393836587,0.18179950763433309,0.2307699610564025
Lorenz63,0.001,0.101,Euclidean,0.9915988921296884,0.8047578708064697,1.0220642286094954,x1,C2,0.5600100392609401,0.1139749680304352,0.14127236240511892
Lorenz63,0.001,0.101,Euclidean,0.9915988921296884,0.8047578708064697,1.0220642286094954,x1,C3,0.46460333738003035,0.05641620269361198,0.07541433242473596
Lorenz63,0.001,0.101,Geodesic,0.9914762957674684,0.8014867606866911,1.033252792725342,x1,C1,-0.07924974399660731,0.1275718393882121,0.1494046869236597
Lorenz63,0.001,0.101,Geodesic,0.9914762957674684,0.8014867606866911,1.033252792725342,x1,C2,0.8111120835584845,0.11909775947859064,0.12281603369946448
Lorenz63,0.001,0.101,Geodesic,0.9914762957674684,0.8014867606866911,1.033252792725342,x1,C3,0.6942862697521215,0.05343120809052607,0.06469931910392779
Lorenz63,0.001,0.101,Multiview,0.9917098686912008,0.7838856048449367,1.009201628880429,x1,C1,0.20556305417561233,0.27005225083867723,0.3112223953812141
Lorenz63,0.001,0.101,Multiview,0.9917098686912008,0.7838856048449367,1.009201628880429,x1,C2,0.45553800565782737,0.13839538601287155,0.1597528121584749
Lorenz63,0.001,0.101,Multiview,0.9917098686912008,0.7838856048449367,1.009201628880429,x1,C3,0.2348880521724192,0.07440723626665967,0.1002090464910594
Lorenz63,0.001,0.101,LMD,0.9917549106501552,0.7963351800150242,1.012601937388642,x1,C1,0.11503572327509058,0.20578768904799735,0.24657325513915587
Lorenz63,0.001,0.101,LMD,0.9917549106501552,0.7963351800150242,1.012601937388642,x1,C2,0.5537262423171089,0.12210997322364744,0.14374619748279882
Lorenz63,0.001,0.101,LMD,0.9917549106501552,0.7963351800150242,1.012601937388642,x1,C3,0.20098155998952505,0.06272593643300949,0.08768896861938005
Lorenz63,0.001,0.101,Euclidean,0.9876314103540724,1.136875836416859,1.4194485401524208,x2,C1,0.7613558074850426,0.2845204616149212,0.3616419603385984
Lorenz63,0.001,0.101,Euclidean,0.9876314103540724,1.136875836416859,1.4194485401524208,x2,C2,0.5508060408024898,0.16182894713811943,0.21438317490172615
Lorenz63,0.001,0.101,Euclidean,0.9876314103540724,1.136875836416859,1.4194485401524208,x2,C3,0.9689799235361428,0.06581527045761612,0.08771359312363548
Lorenz63,0.001,0.101,Geodesic,0.9875968842121567,1.1364743057395756,1.4213283764796716,x2,C1,0.7224598505781866,0.3325069490805501,0.4229491069118085
Lorenz63,0.001,0.101,Geodesic,0.9875968842121567,1.1364743057395756,1.4213283764796716,x2,C2,0.4965668143509559,0.1937072498494267,0.2522971210395253
Lorenz63,0.001,0.101,Geodesic,0.9875968842121567,1.1364743057395756,1.4213283764796716,x2,C3,0.9615700383006436,0.07984436282726702,0.10634565305217344
Lorenz63,0.001,0.101,Multiview,0.9878285002186152,1.110579970708259,1.3998589553773173,x2,C1,0.7277886742578461,0.30097686214898595,0.38041222382567896
Lorenz63,0.001,0.101,Multiview,0.9878285002186152,1.110579970708259,1.3998589553773173,x2,C2,0.5410416461634858,0.18982997859316691,0.24323584433212256
Lorenz63,0.001,0.101,Multiview,0.9878285002186152,1.110579970708259,1.3998589553773173,x2,C3,0.9545712903749436,0.08481643535455824,0.11166243727188664
Lorenz63,0.001,0.101,LMD,0.9882207273979532,1.1133409782929489,1.3860021769880528,x2,C1,0.7163118142501561,0.31809507519957225,0.38353551123622925
Lorenz63,0.001,0.101,LMD,0.9882207273979532,1.1133409782929489,1.3860021769880528,x2,C2,0.7433785755984897,0.15362692480408768,0.18637551022103865
Lorenz63,0.001,0.101,LMD,0.9882207273979532,1.1133409782929489,1.3860021769880528,x2,C3,0.9814165298769152,0.07624444983830189,0.0952263373460922
Lorenz63,0.001,0.101,Euclidean,0.9858107721749332,1.1776454991286498,1.473649671596325,x3,C1,0.772086423559566,0.18533131836939504,0.2363198013749224
Lorenz63,0.001,0.101,Euclidean,0.9858107721749332,1.1776454991286498,1.473649671596325,x3,C2,0.9320074457010424,0.13776427430661695,0.1685549641729212
Lorenz63,0.001,0.101,Euclidean,0.9858107721749332,1.1776454991286498,1.473649671596325,x3,C3,0.6202782416510287,0.07500572083262767,0.09508128972571998
Lorenz63,0.001,0.101,Geodesic,0.9856721727793758,1.1854433304242689,1.4806918397227282,x3,C1,0.7453140116348909,0.19585724973541,0.2516958846561323
Lorenz63,0.001,0.101,Geodesic,0.9856721727793758,1.1854433304242689,1.4806918397227282,x3,C2,0.9376326088502136,0.13919934444733922,0.1681944616970359
Lorenz63,0.001,0.101,Geodesic,0.9856721727793758,1.1854433304242689,1.4806918397227282,x3,C3,0.6113308715689881,0.0805229691745242,0.10406681319458796
Lorenz63,0.001,0.101,Multiview,0.9864339782963404,1.1533000536146296,1.4442929599167946,x3,C1,0.7428120954901806,0.20198035305401832,0.2591769393525879
Lorenz63,0.001,0.101,Multiview,0.9864339782963404,1.1533000536146296,1.4442929599167946,x3,C2,0.9161769182139587,0.15809438498429668,0.1938349099828507
Lorenz63,0.001,0.101,Multiview,0.9864339782963404,1.1533000536146296,1.4442929599167946,x3,C3,0.5432643062632515,0.09933355639516024,0.11865427110046238
Lorenz63,0.001,0.101,LMD,0.9862609988853674,1.1626685362583742,1.4487181401759353,x3,C1,0.7518458137706928,0.2020550800612553,0.25078983172388847
Lorenz63,0.001,0.101,LMD,0.9862609988853674,1.1626685362583742,1.4487181401759353,x3,C2,0.976473908793302,0.08746720803572765,0.10817310660025906
Lorenz63,0.001,0.101,LMD,0.9862609988853674,1.1626685362583742,1.4487181401759353,x3,C3,0.8832645310849523,0.03435999050943497,0.04488273473506478
Lorenz63,0.051,0.001,Euclidean,0.9999977787049564,0.0123115864860483,0.01738625224268129,x1,C1,-0.3744910402692867,0.13382263710473075,0.2101613421046963
Lorenz63,0.051,0.001,Euclidean,0.9999977787049564,0.0123115864860483,0.01738625224268129,x1,C2,0.7155548536319734,0.05889842117663855,0.09205723053101654
Lorenz63,0.051,0.001,Euclidean,0.9999977787049564,0.0123115864860483,0.01738625224268129,x1,C3,0.8587368758495244,0.04051177860810229,0.07459817629299342
Lorenz63,0.051,0.001,Geodesic,0.9999952679072128,0.01952378515716952,0.02599484840755655,x1,C1,-0.5287104961080235,0.11652895988285368,0.17568152514734986
Lorenz63,0.051,0.001,Geodesic,0.9999952679072128,0.01952378515716952,0.02599484840755655,x1,C2,0.8452540287205321,0.05122836890641284,0.07189729560298337
Lorenz63,0.051,0.001,Geodesic,0.9999952679072128,0.01952378515716952,0.02599484840755655,x1,C3,0.8957545582021635,0.03248371138411132,0.06371399727051127
Lorenz63,0.051,0.001,Multiview,0.9999977376851372,0.01243141410176269,0.01693649870991357,x1,C1,0.10373356783810754,0.14345299675945009,0.20914420193247435
Lorenz63,0.051,0.001,Multiview,0.9999977376851372,0.01243141410176269,0.01693649870991357,x1,C2,0.4414289644063688,0.07114146213040014,0.09855939364788968
Lorenz63,0.051,0.001,Multiview,0.9999977376851372,0.01243141410176269,0.01693649870991357,x1,C3,0.6847399917274256,0.04244310962002054,0.06427083623364947
Lorenz63,0.051,0.001,LMD,0.9999985661321336,0.01044430246546137,0.01366047758650495,x1,C1,0.8428406451380513,0.04001428742340456,0.05120571618836446
Lorenz63,0.051,0.001,LMD,0.9999985661321336,0.01044430246546137,0.01366047758650495,x1,C2,0.8520578450250708,0.01746961997471365,0.02395262782240057
Lorenz63,0.051,0.001,LMD,0.9999985661321336,0.01044430246546137,0.01366047758650495,x1,C3,0.9895044299333398,0.01232736571193061,0.0176728438815044
Lorenz63,0.051,0.001,Euclidean,0.999979764503474,0.03701282961602169,0.05964465357319819,x2,C1,-0.3427463093732491,0.6793440501657916,1.06505199209867
Lorenz63,0.051,0.001,Euclidean,0.999979764503474,0.03701282961602169,0.05964465357319819,x2,C2,0.724672191702725,0.30136601724729095,0.4663406213348612
Lorenz63,0.051,0.001,Euclidean,0.999979764503474,0.03701282961602169,0.05964465357319819,x2,C3,0.8709085958504389,0.21612911938350263,0.3714066592398327
Lorenz63,0.051,0.001,Geodesic,0.9999275648264968,0.08709028258578759,0.11617128092670533,x2,C1,-0.5951415091192347,0.5460179767713184,0.8432698559142765
Lorenz63,0.051,0.001,Geodesic,0.9999275648264968,0.08709028258578759,0.11617128092670533,x2,C2,0.91238054349418,0.22750991169135704,0.3260532591404484
Lorenz63,0.051,0.001,Geodesic,0.9999275648264968,0.08709028258578759,0.11617128092670533,x2,C3,0.9156328842004308,0.15990087217958351,0.3102021294007709
Lorenz63,0.051,0.001,Multiview,0.9999799904376856,0.03796038530221673,0.05923481568904126,x2,C1,-0.26065146903591774,0.8977339325669111,1.4265871224355648
Lorenz63,0.051,0.001,Multiview,0.9999799904376856,0.03796038530221673,0.05923481568904126,x2,C2,0.5679848778952904,0.4136024215087773,0.6448061604622054
Lorenz63,0.051,0.001,Multiview,0.9999799904376856,0.03796038530221673,0.05923481568904126,x2,C3,0.7870244211036105,0.2867692766555605,0.4708224048617642
Lorenz63,0.051,0.001,LMD,0.9999905244765712,0.02645021510966279,0.03957395583087334,x2,C1,0.8195240850604475,0.18585528343066784,0.24563702606041957
Lorenz63,0.051,0.001,LMD,0.9999905244765712,0.02645021510966279,0.03957395583087334,x2,C2,0.8442814056088794,0.08459661637873109,0.11938405864688008
Lorenz63,0.051,0.001,LMD,0.9999905244765712,0.02645021510966279,0.03957395583087334,x2,C3,0.9830967672941812,0.05706406224085358,0.08084564864821828
Lorenz63,0.051,0.001,Euclidean,0.999978159987694,0.04205671703301063,0.06065029183182508,x3,C1,-0.08409129411453073,0.6334483493026835,1.16869836062424
Lorenz63,0.051,0.001,Euclidean,0.999978159987694,0.04205671703301063,0.06065029183182508,x3,C2,0.6637787375514455,0.3401875068012973,0.6273223875757301
Lorenz63,0.051,0.001,Euclidean,0.999978159987694,0.04205671703301063,0.06065029183182508,x3,C3,0.3924172026500519,0.1682969526245701,0.2798013010088826
Lorenz63,0.051,0.001,Geodesic,0.9999539748957816,0.0846205821241461,0.10495055035441518,x3,C1,-0.6156133306357996,0.5222510800353923,0.8215212974462578
Lorenz63,0.051,0.001,Geodesic,0.9999539748957816,0.0846205821241461,0.10495055035441518,x3,C2,0.8807496077186369,0.2628980682826664,0.42358615507508546
Lorenz63,0.051,0.001,Geodesic,0.9999539748957816,0.0846205821241461,0.10495055035441518,x3,C3,0.16362169309683444,0.13179204745300346,0.19549954620668275
Lorenz63,0.051,0.001,Multiview,0.9999664214317122,0.05254174532709083,0.07699266364271559,x3,C1,-0.10479202043722292,0.8426437787721274,1.4476802522519028
Lorenz63,0.051,0.001,Multiview,0.9999664214317122,0.05254174532709083,0.07699266364271559,x3,C2,0.5509509062209492,0.46502651317061056,0.785130519733309
Lorenz63,0.051,0.001,Multiview,0.9999664214317122,0.05254174532709083,0.07699266364271559,x3,C3,0.5411299557164635,0.21768928479593516,0.34207082312834
Lorenz63,0.051,0.001,LMD,0.9999850271672628,0.03284751073235654,0.04951163397317845,x3,C1,-0.0138871164734077,0.27103706676053546,0.47018015141406577
Lorenz63,0.051,0.001,LMD,0.9999850271672628,0.03284751073235654,0.04951163397317845,x3,C2,0.9270665815644236,0.16501224360480415,0.24401754025560804
Lorenz63,0.051,0.001,LMD,0.9999850271672628,0.03284751073235654,0.04951163397317845,x3,C3,0.2223100691544932,0.06483369149002147,0.12473464458564068
Lorenz63,0.051,0.051,Euclidean,0.997824843175061,0.4162086820620498,0.5137860575691653,x1,C1,-0.04136232411749365,0.09272557531309392,0.12638627197257107
Lorenz63,0.051,0.051,Euclidean,0.997824843175061,0.4162086820620498,0.5137860575691653,x1,C2,0.7216430425512204,0.05781928815688286,0.06882323916894817
Lorenz63,0.051,0.051,Euclidean,0.997824843175061,0.4162086820620498,0.5137860575691653,x1,C3,0.9690475235483662,0.02992939193878745,0.03618055994558099
Lorenz63,0.051,0.051,Geodesic,0.9978144271071294,0.41478077063104074,0.5149815255223005,x1,C1,-0.03405568954912631,0.1304043995358526,0.17400129125121686
Lorenz63,0.051,0.051,Geodesic,0.9978144271071294,0.41478077063104074,0.5149815255223005,x1,C2,0.5597451863309604,0.07477133914368114,0.09740039725907336
Lorenz63,0.051,0.051,Geodesic,0.9978144271071294,0.41478077063104074,0.5149815255223005,x1,C3,0.8652026371145145,0.03337653657905052,0.04506214818588113
Lorenz63,0.051,0.051,Multiview,0.9978393409698892,0.4123141794197605,0.5096052196629886,x1,C1,0.3606254463237369,0.12900092208756095,0.15260373719110967
Lorenz63,0.051,0.051,Multiview,0.9978393409698892,0.4123141794197605,0.5096052196629886,x1,C2,0.40885077352119525,0.07743524858756604,0.08826157909456477
Lorenz63,0.051,0.051,Multiview,0.9978393409698892,0.4123141794197605,0.5096052196629886,x1,C3,0.7665560598603794,0.03876805250944292,0.05295891214678962
Lorenz63,0.051,0.051,LMD,0.9978636121557248,0.41058493798327544,0.5091740034890512,x1,C1,0.3860678119840807,0.08977262697103457,0.114377467374578
Lorenz63,0.051,0.051,LMD,0.9978636121557248,0.41058493798327544,0.5091740034890512,x1,C2,0.39220269922385315,0.05525877343890256,0.06401593368893736
Lorenz63,0.051,0.051,LMD,0.9978636121557248,0.41058493798327544,0.5091740034890512,x1,C3,0.901835329343033,0.03026936820239521,0.04160751035467323
Lorenz63,0.051,0.051,Euclidean,0.9969839733506188,0.5411601613597729,0.696167960048904,x2,C1,0.7019145416210981,0.25904854808847205,0.3476053921633027
Lorenz63,0.051,0.051,Euclidean,0.9969839733506188,0.5411601613597729,0.696167960048904,x2,C2,0.7322238709546158,0.1114518834552496,0.1607928595070473
Lorenz63,0.051,0.051,Euclidean,0.9969839733506188,0.5411601613597729,0.696167960048904,x2,C3,0.9801941580072276,0.06499185299779038,0.08287946135564934
Lorenz63,0.051,0.051,Geodesic,0.9970019820884995,0.5425218815136714,0.6933210385764441,x2,C1,0.5799204146144711,0.32184070360574435,0.4281206460975477
Lorenz63,0.051,0.051,Geodesic,0.9970019820884995,0.5425218815136714,0.6933210385764441,x2,C2,0.68973300826019035,0.14105294168479443,0.19324406779721148
Lorenz63,0.051,0.051,Geodesic,0.9970019820884995,0.5425218815136714,0.6933210385764441,x2,C3,0.9633277837019548,0.07938656151858547,0.11533148103753964
Lorenz63,0.051,0.051,Multiview,0.9969898023766028,0.5435081283052081,0.6940373981897094,x2,C1,0.6165833983347855,0.30073632057242194,0.40188814142790386
Lorenz63,0.051,0.051,Multiview,0.9969898023766028,0.5435081283052081,0.6940373981897094,x2,C2,0.6650792516991121,0.1403450588534951,0.19202739652009437
Lorenz63,0.051,0.051,Multiview,0.9969898023766028,0.5435081283052081,0.6940373981897094,x2,C3,0.9638368958204682,0.08163506207463424,0.11470747912272426
Lorenz63,0.051,0.051,LMD,0.99733767155953,0.5145327836745436,0.6529685652010595,x2,C1,0.6595307791102993,0.2764516993721385,0.34727767880449645
Lorenz63,0.051,0.051,LMD,0.99733767155953,0.5145327836745436,0.6529685652010595,x2,C2,0.811042874692247,0.1071864269158622,0.13136907188096938
Lorenz63,0.051,0.051,LMD,0.99733767155953,0.5145327836745436,0.6529685652010595,x2,C3,0.9864203488332428,0.05721967633446307,0.07263350743901659
Lorenz63,0.051,0.051,Euclidean,0.9969127919118236,0.5518363830113491,0.6916760680421217,x3,C1,0.830695188845202,0.19688149278277117,0.2670659201297458
Lorenz63,0.051,0.051,Euclidean,0.9969127919118236,0.5518363830113491,0.6916760680421217,x3,C2,0.9193168116734554,0.13840597611277744,0.17608667704575115
Lorenz63,0.051,0.051,Euclidean,0.9969127919118236,0.5518363830113491,0.6916760680421217,x3,C3,0.8229583869441149,0.06074220288674584,0.0813384138194065
Lorenz63,0.051,0.051,Geodesic,0.9969314704351088,0.5523239623251602,0.6900777182244594,x3,C1,0.835670029642424,0.19812751372667295,0.26547389139343863
Lorenz63,0.051,0.051,Geodesic,0.9969314704351088,0.5523239623251602,0.6900777182244594,x3,C2,0.9225996347237804,0.13904598134207732,0.17542937453144636
